,Date,Equipment_Type,Daily_Rate,Num_Days,Branch,Damaged,Customer_Type
47292,2021-02-13,trenchroller,400,34,Calgary,[False],['Individual']
47293,2021-02-13,trenchroller,400,5,Oshawa,[False],['Contractor']
47294,2021-02-13,lawnroller,20,7,Calgary,[False],['Contractor']
47295,2021-02-13,3000wgenerator,200,36,Oshawa,[False],['Contractor']
47296,2021-02-13,10kwgenerator,500,21,Anjou,[False],['Contractor']
47297,2021-02-14,chainsaw,50,22,Chilliwack,[False],['Individual']
47298,2021-02-14,hammerdrill,30,40,Dartmouth,[False],['Contractor']
47299,2021-02-14,16ftscissorlift,300,1,Lethbridge,[False],['Contractor']
47300,2021-02-14,impactwrench,40,20,Brossard,[False],['Individual']
47301,2021-02-14,hammerdrill,30,5,Dartmouth,[False],['Contractor']
47302,2021-02-14,recipsaw,30,6,Langley,[False],['Contractor']
47303,2021-02-14,84smoothroller,850,32,Ottawa Nepean,[False],['Individual']
47304,2021-02-14,5tonexcavator,1300,9,Oshawa,[False],['Contractor']
47305,2021-02-14,40smoothroller,500,4,Toronto,[False],['Contractor']
47306,2021-02-14,84smoothroller,850,6,Anjou,[False],['Contractor']
47307,2021-02-14,30ftscissorlift,400,5,Anjou,[True],['Contractor']
47308,2021-02-14,draincleaner,15,50,Leduc,[False],['Contractor']
47309,2021-02-14,3000wgenerator,200,20,Ottawa East,[False],['Individual']
47310,2021-02-14,chainsaw,50,2,Brossard,[False],['Contractor']
47311,2021-02-14,8drumsander,75,14,Kitchener,[False],['Individual']
47312,2021-02-14,10ftcrowdfence,25,2,Bracebridge,[False],['Contractor']
47313,2021-02-14,5000lbforklift,450,5,Ottawa Downtown,[False],['Contractor']
47314,2021-02-14,roofnailer,40,1,Bracebridge,[False],['Contractor']
47315,2021-02-14,grinder,30,2,Dartmouth,[False],['Contractor']
47316,2021-02-14,5000lbforklift,450,9,Toronto,[False],['Contractor']
47317,2021-02-14,recipsaw,30,1,Medicine Hat,[False],['Contractor']
47318,2021-02-14,34ftboomlift,400,40,Toronto,[False],['Contractor']
47319,2021-02-14,10fteasyfence,25,5,Mississauga,[False],['Contractor']
47320,2021-02-14,messageboard,200,5,Kitchener,[False],['Contractor']
47321,2021-02-14,grinder,30,5,Lethbridge,[False],['Individual']
47322,2021-02-14,30ftscissorlift,400,35,Toronto,[False],['Contractor']
47323,2021-02-14,grinder,30,3,Lethbridge,[False],['Contractor']
47324,2021-02-15,grinder,30,19,Langley,[False],['Contractor']
47325,2021-02-15,trenchroller,400,5,Mississauga,[False],['Contractor']
47326,2021-02-15,circularsaw,30,26,Chilliwack,[False],['Contractor']
47327,2021-02-15,revplatecompactor,225,24,Ottawa Downtown,[False],['Contractor']
47328,2021-02-15,jigsaw,25,8,Saint John,[False],['Contractor']
47329,2021-02-15,30lbairbreaker,70,16,Medicine Hat,[False],['Contractor']
47330,2021-02-15,10ftscissorlift,200,3,Calgary,[False],['Contractor']
47331,2021-02-15,30ftscissorlift,400,5,Toronto,[False],['Contractor']
47332,2021-02-15,jigsaw,25,2,Saint John,[False],['Staff']
47333,2021-02-15,hammerdrill,30,15,Leduc,[False],['Contractor']
47334,2021-02-15,1000psiwasher,75,2,Leduc,[False],['Contractor']
47335,2021-02-15,12ftscissorlift,250,2,Dartmouth,[False],['Contractor']
47336,2021-02-15,draincleaner,15,2,Saint John,[False],['Individual']
47337,2021-02-15,revplatecompactor,225,5,Oshawa,[False],['Contractor']
47338,2021-02-15,vortexfan,50,39,Barrie,[False],['Contractor']
47339,2021-02-15,84smoothroller,850,3,Barrie,[True],['Contractor']
47340,2021-02-16,10kwgenerator,500,6,Bracebridge,[False],['Individual']
47341,2021-02-16,draincleaner,15,37,Leduc,[False],['Individual']
47342,2021-02-16,beltsander,30,50,Brossard,[False],['Contractor']
47343,2021-02-16,16ftscissorlift,300,5,Kitchener,[False],['Contractor']
47344,2021-02-16,recipsaw,30,28,Brossard,[False],['Contractor']
47345,2021-02-16,hardwoodnailer,50,2,Ottawa Downtown,[False],['Contractor']
47346,2021-02-16,10kwgenerator,500,2,Kitchener,[False],['Contractor']
47347,2021-02-16,hammerdrill,30,1,Leduc,[False],['Individual']
47348,2021-02-16,lawnroller,20,18,Medicine Hat,[False],['Contractor']
47349,2021-02-16,10kwgenerator,500,35,St-Laurent,[False],['Individual']
47350,2021-02-16,revplatecompactor,225,2,Vancouver,[False],['Contractor']
47351,2021-02-16,16ftscissorlift,300,4,Dartmouth,[False],['Contractor']
47352,2021-02-16,30lbairbreaker,70,1,Leduc,[False],['Contractor']
47353,2021-02-16,draincleaner,15,12,Mississauga,[False],['Contractor']
47354,2021-02-16,circularsaw,30,1,Dartmouth,[False],['Individual']
47355,2021-02-16,30ftscissorlift,400,4,Calgary,[False],['Contractor']
47356,2021-02-16,1tonexcavator,900,9,Ottawa Downtown,[False],['Contractor']
47357,2021-02-16,10ftcrowdfence,25,36,Ottawa East,[False],['Contractor']
47358,2021-02-16,platecompactor,200,1,St-Laurent,[False],['Contractor']
47359,2021-02-16,30ftscissorlift,400,28,Bracebridge,[False],['Individual']
47360,2021-02-16,5tonexcavator,1300,3,Oshawa,[False],['Contractor']
47361,2021-02-16,10fteasyfence,25,3,Ottawa Downtown,[False],['Contractor']
47362,2021-02-16,impactwrench,40,3,Brossard,[False],['Contractor']
47363,2021-02-17,hardwoodnailer,50,5,Taber,[False],['Individual']
47364,2021-02-17,lawnroller,20,25,Leduc,[False],['Contractor']
47365,2021-02-17,beltsander,30,36,Chilliwack,[False],['Individual']
47366,2021-02-17,10ftscissorlift,200,3,Brossard,[False],['Contractor']
47367,2021-02-17,8drumsander,75,14,Taber,[False],['Contractor']
47368,2021-02-17,lawnroller,20,2,Dartmouth,[False],['Individual']
47369,2021-02-17,1tonexcavator,900,7,Calgary,[False],['Contractor']
47370,2021-02-17,40smoothroller,500,4,Dartmouth,[False],['Contractor']
47371,2021-02-17,1000psiwasher,75,10,Calgary,[True],['Contractor']
47372,2021-02-17,jumpingjack,80,2,Calgary,[False],['Contractor']
47373,2021-02-17,5tonexcavator,1300,1,Brossard,[False],['Contractor']
47374,2021-02-17,draincleaner,15,13,Medicine Hat,[False],['Individual']
47375,2021-02-17,circularsaw,30,1,Dartmouth,[False],['Contractor']
47376,2021-02-17,circularsaw,30,2,Brossard,[False],['Contractor']
47377,2021-02-17,draincleaner,15,7,Dartmouth,[False],['Individual']
47378,2021-02-17,hardwoodnailer,50,18,Taber,[False],['Individual']
47379,2021-02-17,10fteasyfence,25,34,Anjou,[False],['Contractor']
47380,2021-02-17,17lbairbreaker,60,30,Medicine Hat,[False],['Individual']
47381,2021-02-17,grinder,30,44,Brossard,[False],['Contractor']
47382,2021-02-18,draincleaner,15,1,Saint John,[False],['Individual']
47383,2021-02-18,impactwrench,40,20,Saint John,[False],['Contractor']
47384,2021-02-18,trenchroller,400,10,Ottawa Downtown,[False],['Contractor']
47385,2021-02-18,5000lbforklift,450,1,Calgary,[False],['Contractor']
47386,2021-02-18,roofnailer,40,4,Langley,[False],['Contractor']
47387,2021-02-18,finishnailer,40,11,Oshawa,[False],['Contractor']
47388,2021-02-18,recipsaw,30,1,Saint John,[False],['Individual']
47389,2021-02-18,circularsaw,30,2,Brossard,[False],['Contractor']
47390,2021-02-18,grinder,30,4,Saint John,[False],['Contractor']
47391,2021-02-18,3000wgenerator,200,7,Ottawa Downtown,[False],['Contractor']
47392,2021-02-18,trenchroller,400,8,Mississauga,[False],['Contractor']
47393,2021-02-18,finishnailer,40,3,Ottawa Downtown,[False],['Contractor']
47394,2021-02-18,40fttelehandler,750,6,Calgary,[False],['Contractor']
47395,2021-02-18,beltsander,30,46,Chilliwack,[False],['Individual']
47396,2021-02-18,5000lbforklift,450,31,Kitchener,[False],['Individual']
47397,2021-02-18,2tonexcavator,700,30,Mississauga,[False],['Contractor']
47398,2021-02-18,84smoothroller,850,4,Ottawa Nepean,[False],['Contractor']
47399,2021-02-18,impactwrench,40,39,Taber,[False],['Individual']
47400,2021-02-18,jigsaw,25,1,Lethbridge,[False],['Contractor']
47401,2021-02-18,chainsaw,50,24,Brossard,[False],['Contractor']
47402,2021-02-18,beltsander,30,43,Saint John,[False],['Staff']
47403,2021-02-19,1000psiwasher,75,4,Ottawa Nepean,[False],['Contractor']
47404,2021-02-19,8drumsander,75,18,Taber,[False],['Contractor']
47405,2021-02-19,jigsaw,25,6,Langley,[False],['Contractor']
47406,2021-02-19,19fttelehandler,600,21,Bolton,[False],['Contractor']
47407,2021-02-19,circularsaw,30,1,Saint John,[False],['Individual']
47408,2021-02-19,hardwoodnailer,50,3,Lethbridge,[False],['Contractor']
47409,2021-02-19,lawnroller,20,1,Dartmouth,[False],['Contractor']
47410,2021-02-19,40fttelehandler,750,5,Bracebridge,[False],['Contractor']
47411,2021-02-19,19fttelehandler,600,6,Ottawa Downtown,[False],['Contractor']
47412,2021-02-19,10ftcrowdfence,25,3,Calgary,[False],['Contractor']
47413,2021-02-19,hardwoodnailer,50,16,Medicine Hat,[False],['Contractor']
47414,2021-02-19,30lbairbreaker,70,41,Edmonton,[False],['Contractor']
47415,2021-02-19,100kwgenerator,900,5,Medicine Hat,[False],['Individual']
47416,2021-02-19,circularsaw,30,21,Dartmouth,[False],['Contractor']
47417,2021-02-19,recipsaw,30,2,Saint John,[False],['Individual']
47418,2021-02-19,19fttelehandler,600,1,Lethbridge,[True],['Contractor']
47419,2021-02-19,5000lbforklift,450,33,Kitchener,[False],['Contractor']
47420,2021-02-19,grinder,30,9,Taber,[False],['Individual']
47421,2021-02-19,17lbairbreaker,60,2,Lethbridge,[False],['Contractor']
47422,2021-02-19,roofnailer,40,13,Calgary,[False],['Individual']
47423,2021-02-19,40fttelehandler,750,11,Kitchener,[False],['Individual']
47424,2021-02-19,recipsaw,30,6,Taber,[False],['Staff']
47425,2021-02-20,impactwrench,40,41,Langley,[False],['Individual']
47426,2021-02-20,10kwgenerator,500,4,Toronto,[False],['Contractor']
47427,2021-02-20,lawnroller,20,29,Brossard,[False],['Contractor']
47428,2021-02-20,8drumsander,75,5,Leduc,[False],['Contractor']
47429,2021-02-20,recipsaw,30,5,Saint John,[False],['Contractor']
47430,2021-02-20,draincleaner,15,4,Langley,[False],['Contractor']
47431,2021-02-20,beltsander,30,3,Taber,[False],['Contractor']
47432,2021-02-20,40fttelehandler,750,6,Oshawa,[False],['Contractor']
47433,2021-02-20,grinder,30,2,Brossard,[False],['Staff']
47434,2021-02-20,1tonexcavator,900,1,Ottawa East,[False],['Contractor']
47435,2021-02-20,34ftboomlift,400,36,Barrie,[False],['Contractor']
47436,2021-02-20,grinder,30,3,Brossard,[False],['Contractor']
47437,2021-02-20,recipsaw,30,15,Brossard,[False],['Contractor']
47438,2021-02-20,circularsaw,30,47,Chilliwack,[False],['Contractor']
47439,2021-02-20,jigsaw,25,3,Brossard,[False],['Contractor']
47440,2021-02-20,platecompactor,200,12,Oshawa,[False],['Contractor']
47441,2021-02-20,17lbairbreaker,60,5,Surrey,[False],['Contractor']
47442,2021-02-20,10kwgenerator,500,14,Mississauga,[False],['Individual']
47443,2021-02-20,roofnailer,40,8,Taber,[False],['Contractor']
47444,2021-02-20,40fttelehandler,750,7,Bracebridge,[False],['Contractor']
47445,2021-02-21,84smoothroller,850,3,Leduc,[False],['Contractor']
47446,2021-02-21,vortexfan,50,42,St-Laurent,[False],['Contractor']
47447,2021-02-21,12ftscissorlift,250,2,Barrie,[False],['Contractor']
47448,2021-02-21,hardwoodnailer,50,4,Lethbridge,[False],['Contractor']
47449,2021-02-21,1000psiwasher,75,27,Ottawa East,[False],['Contractor']
47450,2021-02-21,grinder,30,5,Lethbridge,[False],['Contractor']
47451,2021-02-21,10fteasyfence,25,49,Ottawa Downtown,[False],['Contractor']
47452,2021-02-21,17lbairbreaker,60,29,Dartmouth,[False],['Contractor']
47453,2021-02-21,circularsaw,30,2,Brossard,[False],['Contractor']
47454,2021-02-21,recipsaw,30,30,Taber,[False],['Contractor']
47455,2021-02-21,1tonexcavator,900,48,Barrie,[False],['Contractor']
47456,2021-02-21,40fttelehandler,750,20,Vancouver,[False],['Contractor']
47457,2021-02-21,8drumsander,75,26,Medicine Hat,[False],['Contractor']
47458,2021-02-21,19fttelehandler,600,4,Vancouver,[False],['Contractor']
47459,2021-02-21,jigsaw,25,2,Dartmouth,[False],['Individual']
47460,2021-02-21,2tonexcavator,700,3,St-Laurent,[True],['Contractor']
47461,2021-02-22,trenchroller,400,24,Ottawa East,[False],['Contractor']
47462,2021-02-22,1tonexcavator,900,7,Bolton,[False],['Contractor']
47463,2021-02-22,34ftboomlift,400,1,Bolton,[False],['Contractor']
47464,2021-02-22,roofnailer,40,4,Oshawa,[False],['Contractor']
47465,2021-02-22,3000wgenerator,200,15,Ottawa Nepean,[False],['Individual']
47466,2021-02-22,lawnroller,20,1,Brossard,[False],['Contractor']
47467,2021-02-22,vortexfan,50,3,Bolton,[False],['Contractor']
47468,2021-02-22,hammerdrill,30,2,Saint John,[False],['Contractor']
47469,2021-02-22,hardwoodnailer,50,28,Brossard,[False],['Individual']
47470,2021-02-22,beltsander,30,14,Lethbridge,[False],['Contractor']
47471,2021-02-22,beltsander,30,22,Langley,[False],['Individual']
47472,2021-02-22,30lbairbreaker,70,3,Bolton,[False],['Contractor']
47473,2021-02-22,10fteasyfence,25,45,Ottawa Downtown,[False],['Individual']
47474,2021-02-22,hardwoodnailer,50,35,Brossard,[False],['Contractor']
47475,2021-02-22,jigsaw,25,5,Ottawa East,[False],['Contractor']
47476,2021-02-22,circularsaw,30,2,Brossard,[False],['Staff']
47477,2021-02-22,10ftscissorlift,200,5,St-Laurent,[False],['Contractor']
47478,2021-02-22,17lbairbreaker,60,2,Saint John,[False],['Contractor']
47479,2021-02-22,beltsander,30,1,Taber,[False],['Contractor']
47480,2021-02-22,hammerdrill,30,15,Medicine Hat,[False],['Individual']
47481,2021-02-22,recipsaw,30,1,Dartmouth,[False],['Individual']
47482,2021-02-22,12ftscissorlift,250,2,Mississauga,[False],['Contractor']
47483,2021-02-22,circularsaw,30,8,Brossard,[False],['Contractor']
47484,2021-02-22,1000psiwasher,75,48,Bolton,[False],['Individual']
47485,2021-02-22,100kwgenerator,900,2,Ottawa East,[False],['Individual']
47486,2021-02-23,messageboard,200,7,Saint John,[False],['Contractor']
47487,2021-02-23,2tonexcavator,700,5,Vancouver,[False],['Contractor']
47488,2021-02-23,1000psiwasher,75,1,Anjou,[False],['Individual']
47489,2021-02-23,pedestalfan,30,22,Ottawa East,[False],['Contractor']
47490,2021-02-23,17lbairbreaker,60,45,Leduc,[False],['Individual']
47491,2021-02-23,8drumsander,75,3,Surrey,[False],['Individual']
47492,2021-02-23,66padroller,700,28,Vancouver,[False],['Contractor']
47493,2021-02-23,grinder,30,29,Taber,[False],['Individual']
47494,2021-02-23,grinder,30,1,Brossard,[True],['Contractor']
47495,2021-02-23,recipsaw,30,6,Langley,[False],['Contractor']
47496,2021-02-23,impactwrench,40,2,Dartmouth,[False],['Contractor']
47497,2021-02-23,12ftscissorlift,250,3,Barrie,[False],['Contractor']
47498,2021-02-23,trenchroller,400,8,Ottawa Downtown,[False],['Contractor']
47499,2021-02-23,draincleaner,15,36,Leduc,[False],['Contractor']
47500,2021-02-23,12ftscissorlift,250,1,Edmonton,[False],['Contractor']
47501,2021-02-23,40fttelehandler,750,7,Vancouver,[False],['Contractor']
47502,2021-02-23,draincleaner,15,2,Leduc,[False],['Contractor']
47503,2021-02-23,66padroller,700,17,Barrie,[False],['Contractor']
47504,2021-02-23,2tonexcavator,700,1,Kitchener,[False],['Contractor']
47505,2021-02-23,17lbairbreaker,60,3,Chilliwack,[False],['Contractor']
47506,2021-02-23,16ftscissorlift,300,3,Brossard,[False],['Contractor']
47507,2021-02-23,40fttelehandler,750,5,Mississauga,[False],['Contractor']
47508,2021-02-23,34ftboomlift,400,3,Surrey,[False],['Contractor']
47509,2021-02-23,beltsander,30,5,Brossard,[False],['Contractor']
47510,2021-02-24,10fteasyfence,25,2,Ottawa East,[False],['Contractor']
47511,2021-02-24,chainsaw,50,2,Saint John,[False],['Contractor']
47512,2021-02-24,chainsaw,50,5,Medicine Hat,[False],['Contractor']
47513,2021-02-24,3000wgenerator,200,5,Bolton,[False],['Contractor']
47514,2021-02-24,8drumsander,75,15,Lethbridge,[False],['Individual']
47515,2021-02-24,pedestalfan,30,5,Kitchener,[False],['Contractor']
47516,2021-02-24,5000lbforklift,450,4,Edmonton,[False],['Contractor']
47517,2021-02-24,impactwrench,40,1,Bolton,[False],['Contractor']
47518,2021-02-24,draincleaner,15,13,Leduc,[False],['Contractor']
47519,2021-02-24,2tonexcavator,700,7,Toronto,[False],['Contractor']
47520,2021-02-24,12ftscissorlift,250,1,Medicine Hat,[False],['Contractor']
47521,2021-02-24,30lbairbreaker,70,25,Saint John,[False],['Individual']
47522,2021-02-24,draincleaner,15,21,Dartmouth,[False],['Individual']
47523,2021-02-24,jigsaw,25,4,Dartmouth,[False],['Contractor']
47524,2021-02-24,beltsander,30,19,Leduc,[False],['Individual']
47525,2021-02-24,10kwgenerator,500,3,Taber,[False],['Individual']
47526,2021-02-24,platecompactor,200,19,Vancouver,[False],['Individual']
47527,2021-02-24,1000psiwasher,75,3,Langley,[False],['Contractor']
47528,2021-02-24,beltsander,30,25,Chilliwack,[False],['Individual']
47529,2021-02-24,1000psiwasher,75,3,Langley,[False],['Contractor']
47530,2021-02-24,finishnailer,40,4,St-Laurent,[False],['Contractor']
47531,2021-02-24,draincleaner,15,2,Brossard,[False],['Contractor']
47532,2021-02-24,hardwoodnailer,50,4,Dartmouth,[False],['Individual']
47533,2021-02-24,jigsaw,25,1,Leduc,[False],['Staff']
47534,2021-02-24,17lbairbreaker,60,2,Medicine Hat,[False],['Contractor']
47535,2021-02-24,hardwoodnailer,50,20,Medicine Hat,[False],['Individual']
47536,2021-02-25,10kwgenerator,500,2,Bolton,[False],['Contractor']
47537,2021-02-25,lawnroller,20,2,Lethbridge,[False],['Contractor']
47538,2021-02-25,10ftcrowdfence,25,10,Edmonton,[False],['Contractor']
47539,2021-02-25,lawnroller,20,1,Leduc,[False],['Individual']
47540,2021-02-25,30ftscissorlift,400,3,Toronto,[False],['Contractor']
47541,2021-02-25,draincleaner,15,1,Dartmouth,[False],['Contractor']
47542,2021-02-25,draincleaner,15,3,Taber,[False],['Contractor']
47543,2021-02-25,40smoothroller,500,8,Mississauga,[False],['Individual']
47544,2021-02-25,10kwgenerator,500,1,Dartmouth,[False],['Contractor']
47545,2021-02-25,finishnailer,40,1,Saint John,[False],['Contractor']
47546,2021-02-25,12ftscissorlift,250,4,Oshawa,[False],['Contractor']
47547,2021-02-25,10ftscissorlift,200,1,Toronto,[False],['Contractor']
47548,2021-02-25,jigsaw,25,24,Chilliwack,[False],['Contractor']
47549,2021-02-25,grinder,30,9,Brossard,[False],['Individual']
47550,2021-02-25,hammerdrill,30,2,Saint John,[False],['Individual']
47551,2021-02-26,8drumsander,75,1,Lethbridge,[False],['Staff']
47552,2021-02-26,1tonexcavator,900,1,Mississauga,[False],['Contractor']
47553,2021-02-26,100kwgenerator,900,5,Edmonton,[False],['Contractor']
47554,2021-02-26,10ftcrowdfence,25,9,Kitchener,[False],['Contractor']
47555,2021-02-26,30ftscissorlift,400,5,Edmonton,[False],['Contractor']
47556,2021-02-26,100kwgenerator,900,27,Bolton,[False],['Contractor']
47557,2021-02-26,1tonexcavator,900,39,St-Laurent,[False],['Contractor']
47558,2021-02-26,draincleaner,15,2,Dartmouth,[False],['Contractor']
47559,2021-02-27,chainsaw,50,28,Langley,[False],['Contractor']
47560,2021-02-27,draincleaner,15,3,Leduc,[False],['Contractor']
47561,2021-02-27,5000lbforklift,450,5,Toronto,[False],['Contractor']
47562,2021-02-27,45ftboomlift,450,5,Bolton,[False],['Contractor']
47563,2021-02-27,roofnailer,40,27,Barrie,[False],['Individual']
47564,2021-02-27,jumpingjack,80,3,Lethbridge,[False],['Contractor']
47565,2021-02-27,grinder,30,4,Brossard,[False],['Staff']
47566,2021-02-27,5000lbforklift,450,4,St-Laurent,[False],['Contractor']
47567,2021-02-27,30ftscissorlift,400,3,Mississauga,[False],['Contractor']
47568,2021-02-27,jigsaw,25,2,Dartmouth,[False],['Contractor']
47569,2021-02-27,grinder,30,2,Saint John,[False],['Individual']
47570,2021-02-27,19fttelehandler,600,2,Saint John,[False],['Contractor']
47571,2021-02-27,45ftboomlift,450,28,Vancouver,[False],['Contractor']
47572,2021-02-27,84smoothroller,850,4,Brossard,[False],['Contractor']
47573,2021-02-28,jigsaw,25,1,Taber,[False],['Contractor']
47574,2021-02-28,roofnailer,40,21,Oshawa,[False],['Contractor']
47575,2021-02-28,revplatecompactor,225,3,Surrey,[False],['Contractor']
47576,2021-02-28,5000lbforklift,450,5,Langley,[False],['Contractor']
47577,2021-02-28,lawnroller,20,2,Dartmouth,[False],['Contractor']
47578,2021-02-28,17lbairbreaker,60,5,Saint John,[False],['Contractor']
47579,2021-02-28,45ftboomlift,450,3,Ottawa East,[False],['Contractor']
47580,2021-02-28,45ftboomlift,450,47,St-Laurent,[False],['Contractor']
47581,2021-02-28,hardwoodnailer,50,13,Langley,[False],['Contractor']
47582,2021-02-28,1tonexcavator,900,2,Vancouver,[False],['Contractor']
47583,2021-02-28,draincleaner,15,3,Dartmouth,[False],['Contractor']
47584,2021-02-28,beltsander,30,45,Calgary,[False],['Contractor']
47585,2021-02-28,beltsander,30,19,Barrie,[False],['Contractor']
47586,2021-02-28,hardwoodnailer,50,1,Brossard,[False],['Contractor']
47587,2021-02-28,30lbairbreaker,70,47,Langley,[False],['Contractor']
47588,2021-02-28,17lbairbreaker,60,40,Dartmouth,[False],['Contractor']
47589,2021-02-28,10fteasyfence,25,5,Vancouver,[True],['Contractor']
47590,2021-02-28,platecompactor,200,1,Langley,[False],['Contractor']
47591,2021-02-28,10kwgenerator,500,37,Ottawa Downtown,[False],['Contractor']
47592,2021-02-28,84smoothroller,850,3,Calgary,[False],['Contractor']
47593,2021-02-28,84smoothroller,850,2,Langley,[False],['Contractor']
47594,2021-02-28,jigsaw,25,1,Leduc,[False],['Contractor']
47595,2021-03-01,revplatecompactor,225,4,Kitchener,[False],['Contractor']
47596,2021-03-01,8drumsander,75,2,Brossard,[False],['Contractor']
47597,2021-03-01,grinder,30,2,Lethbridge,[False],['Contractor']
47598,2021-03-01,circularsaw,30,2,Dartmouth,[False],['Staff']
47599,2021-03-01,17lbairbreaker,60,1,Dartmouth,[False],['Contractor']
47600,2021-03-01,jumpingjack,80,3,Langley,[False],['Contractor']
47601,2021-03-01,messageboard,200,16,Mississauga,[False],['Contractor']
47602,2021-03-01,10ftcrowdfence,25,8,Saint John,[False],['Contractor']
47603,2021-03-01,40smoothroller,500,1,Taber,[False],['Contractor']
47604,2021-03-01,platecompactor,200,2,Mississauga,[False],['Contractor']
47605,2021-03-01,finishnailer,40,23,Bracebridge,[False],['Contractor']
47606,2021-03-01,hardwoodnailer,50,1,Anjou,[False],['Contractor']
47607,2021-03-01,30lbairbreaker,70,6,Brossard,[False],['Individual']
47608,2021-03-01,30lbairbreaker,70,1,Leduc,[False],['Individual']
47609,2021-03-01,5000lbforklift,450,6,Barrie,[False],['Contractor']
47610,2021-03-01,19fttelehandler,600,16,Mississauga,[False],['Individual']
47611,2021-03-01,platecompactor,200,6,Vancouver,[False],['Contractor']
47612,2021-03-02,10fteasyfence,25,5,Bolton,[False],['Contractor']
47613,2021-03-02,10ftscissorlift,200,41,Calgary,[False],['Individual']
47614,2021-03-02,grinder,30,2,Brossard,[False],['Individual']
47615,2021-03-02,platecompactor,200,50,Vancouver,[False],['Contractor']
47616,2021-03-02,circularsaw,30,30,Maple Ridge,[False],['Contractor']
47617,2021-03-02,5000lbforklift,450,5,Bracebridge,[False],['Contractor']
47618,2021-03-02,lawnroller,20,2,Leduc,[False],['Contractor']
47619,2021-03-02,1tonexcavator,900,26,Ottawa Downtown,[False],['Contractor']
47620,2021-03-02,45ftboomlift,450,30,Ottawa Nepean,[False],['Individual']
47621,2021-03-02,circularsaw,30,14,Kitchener,[False],['Individual']
47622,2021-03-02,chainsaw,50,37,Brossard,[False],['Contractor']
47623,2021-03-02,100kwgenerator,900,1,Ottawa Downtown,[False],['Contractor']
47624,2021-03-02,2tonexcavator,700,19,Toronto,[False],['Contractor']
47625,2021-03-02,finishnailer,40,15,Oshawa,[False],['Contractor']
47626,2021-03-02,messageboard,200,2,Dartmouth,[False],['Contractor']
47627,2021-03-02,draincleaner,15,30,Langley,[False],['Individual']
47628,2021-03-02,recipsaw,30,2,Brossard,[False],['Contractor']
47629,2021-03-02,lawnroller,20,14,Brossard,[False],['Contractor']
47630,2021-03-03,grinder,30,2,Medicine Hat,[False],['Contractor']
47631,2021-03-03,trenchroller,400,3,Edmonton,[False],['Contractor']
47632,2021-03-03,recipsaw,30,1,Brossard,[False],['Individual']
47633,2021-03-03,roofnailer,40,3,Calgary,[False],['Contractor']
47634,2021-03-03,platecompactor,200,4,Bolton,[False],['Contractor']
47635,2021-03-03,1tonexcavator,900,2,Surrey,[False],['Contractor']
47636,2021-03-03,platecompactor,200,4,Ottawa Nepean,[False],['Contractor']
47637,2021-03-03,10ftcrowdfence,25,9,Leduc,[False],['Individual']
47638,2021-03-03,impactwrench,40,6,Dartmouth,[False],['Contractor']
47639,2021-03-03,100kwgenerator,900,22,Anjou,[False],['Individual']
47640,2021-03-03,17lbairbreaker,60,4,Saint John,[False],['Contractor']
47641,2021-03-03,16ftscissorlift,300,2,Dartmouth,[False],['Contractor']
47642,2021-03-03,pedestalfan,30,4,Taber,[False],['Contractor']
47643,2021-03-03,5tonexcavator,1300,2,Ottawa Downtown,[False],['Contractor']
47644,2021-03-03,2tonexcavator,700,7,Calgary,[False],['Contractor']
47645,2021-03-04,8drumsander,75,34,Maple Ridge,[False],['Contractor']
47646,2021-03-04,100kwgenerator,900,5,Brossard,[False],['Contractor']
47647,2021-03-04,recipsaw,30,1,Dartmouth,[False],['Contractor']
47648,2021-03-04,hardwoodnailer,50,5,Surrey,[False],['Contractor']
47649,2021-03-04,16ftscissorlift,300,2,Oshawa,[False],['Contractor']
47650,2021-03-04,100kwgenerator,900,18,St-Laurent,[False],['Contractor']
47651,2021-03-04,10fteasyfence,25,4,Edmonton,[False],['Contractor']
47652,2021-03-04,trenchroller,400,1,Mississauga,[False],['Contractor']
47653,2021-03-04,jigsaw,25,2,Langley,[False],['Individual']
47654,2021-03-04,8drumsander,75,2,Leduc,[False],['Contractor']
47655,2021-03-04,chainsaw,50,19,Medicine Hat,[False],['Contractor']
47656,2021-03-04,45ftboomlift,450,2,Brossard,[False],['Contractor']
47657,2021-03-04,30lbairbreaker,70,42,Brossard,[False],['Individual']
47658,2021-03-04,1000psiwasher,75,27,Oshawa,[False],['Contractor']
47659,2021-03-04,10ftcrowdfence,25,4,St-Laurent,[True],['Contractor']
47660,2021-03-04,12ftscissorlift,250,6,Ottawa Nepean,[False],['Contractor']
47661,2021-03-04,chainsaw,50,5,Chilliwack,[False],['Individual']
47662,2021-03-04,3000wgenerator,200,34,Mississauga,[False],['Contractor']
47663,2021-03-04,draincleaner,15,2,Leduc,[False],['Staff']
47664,2021-03-04,recipsaw,30,1,Dartmouth,[False],['Contractor']
47665,2021-03-04,chainsaw,50,2,Saint John,[True],['Contractor']
47666,2021-03-04,40smoothroller,500,3,Oshawa,[False],['Contractor']
47667,2021-03-04,1tonexcavator,900,20,Ottawa East,[False],['Contractor']
47668,2021-03-04,5000lbforklift,450,9,Calgary,[False],['Contractor']
47669,2021-03-04,finishnailer,40,37,Anjou,[False],['Contractor']
47670,2021-03-05,platecompactor,200,4,Langley,[False],['Contractor']
